order_id,movie_name,director,production_company,importer,distributor,release_date,movie_type,long_short,nationality,nation_screen_count,nation_revenue,num_movie_audience,seoul_revenue,seoul_audience,genre,movie_rating,movie_classification
2278,너무 급한 며느리,니쿠손,,,에스팀,2023-07-26,개봉영화,장편,일본,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2279,너무 쉬운 며느리,사쿠라비토,,,(주)가온콘텐츠,2023-03-23,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2280,너무 쉬운 며느리 무삭제판,사쿠라비토,,,(주)가온콘텐츠,2023-06-29,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
2281,너무 쉽게 열어준 새엄마,츠지 코지,,,(주)영진크리에이티브,2023-07-06,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2282,너무 어린 며느리,버드맨 텟페이,,,(주)영진크리에이티브,2021-07-21,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
2283,너무 잘 하는 형부:수컷의 본능,타니구치 마사오,,(주)영진크리에이티브,(주)영진크리에이티브,2023-10-16,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
2284,너무 하고싶어 찾아온 돌싱맘,디렉터 O,,,(주)영진크리에이티브,2023-05-19,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2285,넘치는 욕정녀 무삭제판,,,,(주)아이피큐,2023-10-31,개봉영화,장편,일본,1,"1,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
2286,넣고 빼고 분출하라,,,,(주)라온컴퍼니플러스,2021-11-29,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
2287,넣고 빼고 분출하라 무삭제판,,,,(주)라온컴퍼니플러스,2022-05-10,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2288,"넣고, 빨고, 느끼는 옆집 유부녀",키토루네 가와구치,,,(주)코빈커뮤니케이션즈,2022-12-28,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2289,넣어준 관리인 무삭제판,나기라 겐조,,,(주)라온컴퍼니플러스,2021-11-15,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
2290,넣으러 가는 길,,,,(주)라온컴퍼니플러스,2022-02-14,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2291,넣으러 가는길 무삭제판,,,,(주)라온컴퍼니플러스,2022-03-03,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2292,넣지 않아야 할것을 넣은 자,사쿠라비토,,,(주)가온콘텐츠,2023-03-23,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2293,넣지 않아야 할것을 넣은 자 무삭제판,사쿠라비토,,,(주)가온콘텐츠,2023-06-29,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2294,네토라레:내 아내가 다른남자와 한다,사쿠라비토,,,(주)영진크리에이티브,2023-05-12,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2295,네토라레:소원 들어주는 며느리,사쿠라비토,,,(주)영진크리에이티브,2022-06-19,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2296,네토라레:유혹하는 옆집부인,모리 히데토라,,,(주)영진크리에이티브,2022-06-17,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2297,노는 장모 무삭제,김레이,(주)씨맥스커뮤니케이션즈,,(주)씨맥스커뮤니케이션즈,2023-01-20,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2298,노래방 유부녀들,유해종,(주)영화사가을,,(주)영화사가을,2022-05-12,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2299,노래방 : 화끈한 여자들 3 무삭제,유해종,(주)영화사가을,,(주)영화사가을,2022-11-02,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2300,노브라 글레머 바디쉐어,디렉터 O,,,(주)영진크리에이티브,2023-04-14,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2301,노출광 며느리 아야네,사쿠라비토,,,(주)영진크리에이티브,2023-01-13,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2302,농염한 유부녀 섹스교습,,,,(주)코빈커뮤니케이션즈,2023-04-04,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2303,농익은 맛:새엄마와 장모님,히이라기 엔부,,,(주)영진크리에이티브,2021-07-28,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
2304,농익은 유부녀 섹스 맛집,사다오카 사다오,,,(주)코빈커뮤니케이션즈,2023-03-21,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2305,농익은 유부녀 터진 본능,카리노나 마이,,,주식회사 미콘,2023-07-04,개봉영화,장편,일본,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2306,농익은 H컵 예비 신부의 전 남친 특급 서비스,K.C. 타케다,,,(주)빅콘미디어,2022-12-09,개봉영화,장편,일본,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2307,누구나 그럴싸한 계획은 있다,이시영,영화사 산들바람,,영화사 산들바람,2023-09-20,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2308,누나와 공유한 섹스,박준이,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,2023-06-29,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2309,눈떠보니 남편상사,,,,(주)픽쳐레스크,2021-10-12,개봉영화,장편,일본,1,"1,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
2310,눈떠보니 남편상사 무삭제판,,,,(주)픽쳐레스크,2022-08-05,개봉영화,장편,일본,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2311,눈앞에서 구경한 여친의 섹스,,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,2023-10-13,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2312,눈앞에서 섹스하는 친구 부부,남지호,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,2023-08-03,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2313,뉴페이스 출장 쓰리섬,하은수,영화사 레드카펫,,주식회사 루믹스미디어,2023-05-31,개봉영화,장편,한국,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2314,늙은 부장 세발 빼준 여과장,나베,,,(주)코빈커뮤니케이션즈,2022-07-22,개봉영화,장편,일본,1,"5,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2315,능숙한 새엄마 마키,나카노 야요이,,,(주)영진크리에이티브,2022-04-28,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2316,능숙한 새엄마:오늘 밤은 못 참아,나카노 야요이,,,(주)영진크리에이티브,2022-05-21,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2317,능숙한 여자들:영계가 좋아,나카노 야요이,,,(주)영진크리에이티브,2022-06-30,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2318,다 받아주는 새엄마,카토 스케로쿠,,,(주)영진크리에이티브,2023-01-14,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2319,다 받아주는 새엄마 마지막 한 방울까지,츠지 코지,,,(주)영진크리에이티브,2023-02-18,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2320,다 받아주는 콜센터,Mr.나,(주)픽쳐레스크,,(주)픽쳐레스크,2021-10-18,개봉영화,장편,한국,1,"1,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
2321,다 해주는 가정교사,카와노 고우시,,,(주)박수엔터테인먼트,2021-07-22,개봉영화,장편,일본,1,"5,000",1,0,0,드라마,청소년관람불가,일반영화
2322,다다미 부인의 다다익선,,,,(주)라온컴퍼니플러스,2021-11-29,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
2323,다다미 부인의 다다익선 무삭제판,,,,(주)라온컴퍼니플러스,2022-06-15,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2324,다른 남자에게 길들여진 아내,,,,(주)영화사 사계절,2023-02-11,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2325,다른 맛 : 너무 다른 쌍둥이 형제 무삭제,윤경식,(주)가온콘텐츠,,(주)가온콘텐츠,2021-11-15,개봉영화,장편,한국,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
2326,단단한 새아들:너하고 밤꽃냄새 맡고싶어,츠지 코지,,,(주)영진크리에이티브,2023-08-04,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
2327,달라는 대로 다 주는 가정부,고두성,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,2023-07-27,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2328,달콤한 구멍,성운아,주식회사 바나나픽쳐스,,주식회사 바나나픽쳐스,2023-06-09,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2329,달콤한 새엄마,모소조쿠,,,(주)가온콘텐츠,2022-09-30,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2330,달콤한 새엄마 무삭제판,모소조쿠,,,(주)가온콘텐츠,2023-01-25,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2331,달콤한 S교육,이로운,(주)영화사히트,,(주)영화사히트,2022-01-14,개봉영화,장편,한국,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2332,당근에서 생긴 일,이돌,이돌영화사,,이돌영화사,2022-05-24,개봉영화,장편,한국,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2333,당돌한 며느리 ： 아버님 저 좀 채워주세요,최홍준,(주)영화사가을,,(주)영화사가을,2023-07-08,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2334,대가리,이수성,㈜리필름,,(주)케이알씨지,2022-06-24,개봉영화,장편,한국,1,"10,000",1,"10,000",1,액션,청소년관람불가,일반영화
2335,대가리2-학교무림,이수성,㈜리필름,,(주)케이알씨지,2022-06-24,개봉영화,장편,한국,1,"10,000",1,"10,000",1,액션,15세이상관람가,일반영화
2336,대가리3-일진후배들,이수성,㈜리필름,,(주)케이알씨지,2022-06-24,개봉영화,장편,한국,1,"10,000",1,"10,000",1,액션,15세이상관람가,일반영화
2337,대담한 유혹 일부러 보여준 속옷,마메자와 마메타로,,,(주)씨맥스커뮤니케이션즈,2022-11-17,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2338,대리 아내,,,,(주)코빈커뮤니케이션즈,2021-07-27,개봉영화,장편,일본,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2339,대리모 : 위험한 관계,김태훈,(주)픽쳐레스크,,(주)티에스앤컴퍼니,2022-09-23,개봉영화,장편,한국,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2340,대물 남자 도우미,이선이,영화사 레드카펫,,주식회사 루믹스미디어,2023-03-14,개봉영화,장편,한국,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2341,대물 도련님 유혹하기,사쿠라비토,,,(주)영진크리에이티브,2022-03-22,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2342,대물 맛에 느껴버린 여자들,하스시이,,,(주)영진크리에이티브,2023-05-19,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2343,대물 부장:내 아내를 탐하다,토미죠 타로,,,(주)영진크리에이티브,2021-12-12,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
2344,대물 사위:너무 거대해,버드맨 텟페이,,,(주)영진크리에이티브,2021-09-13,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
2345,대물 사장에 길들여진 여비서,나가에,,,(주)코빈커뮤니케이션즈,2023-03-07,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2346,대물 신입에게 길들여진 여상사,,,,(주)코빈커뮤니케이션즈,2022-12-15,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2347,대물 인턴의 전업주부 길들이기,,,,(주)코빈커뮤니케이션즈,2022-02-18,개봉영화,장편,일본,1,"5,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2348,대물 형부 젖 큰 처제,김모리,주식회사 루믹스미디어,,주식회사 루믹스미디어,2022-01-11,개봉영화,장편,한국,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2349,대물남편:1일 3섹은 기본,디렉터 O,,,(주)영진크리에이티브,2023-05-17,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2350,대물발킨 며늘님,,,,(주)라온컴퍼니플러스,2021-11-29,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
2351,대물선배와 쓰리섬,김수영,영화사 레드카펫,,주식회사 루믹스미디어,2023-05-04,개봉영화,장편,한국,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2352,대물에 순종하는 아내,유키히로 나스,,,(주)영진크리에이티브,2021-08-18,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
2353,대물에 열린 그녀들,핑마,와이제이스토리,,와이제이스토리,2023-07-12,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2354,대박나는 마사지샵의 영업비밀2,김소라,영화사 레드카펫,,주식회사 루믹스미디어,2023-02-08,개봉영화,장편,한국,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2355,댄스 교습소에서 생긴 일,윤준세,(주)영진크리에이티브,,(주)영진크리에이티브,2023-03-31,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2356,더 강한 자극을 원해,,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,2023-08-24,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2357,더 인턴:여상사의 세가지 맛,함성한,P&미디어,,P&미디어,2022-10-22,개봉영화,장편,한국,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2358,더럽혀진 와이프,카즈마,,,(주)라온컴퍼니플러스,2022-06-20,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2359,더럽혀진 와이프 무삭제판,카즈마,,,(주)라온컴퍼니플러스,2022-07-27,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2360,더럽혀진 제수씨,사쿠라비토,,,(주)가온콘텐츠,2023-03-23,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2361,더럽혀진 제수씨 무삭제판,사쿠라비토,,,(주)가온콘텐츠,2023-06-29,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
2362,데인저 파크,M.J. 버세트,,(주)누리픽쳐스,(주)누리픽쳐스,2022-09-21,개봉영화,장편,미국,1,"6,000",1,0,0,액션,15세이상관람가,일반영화
2363,도련님의 물건 무삭제,신우찬,(주)영화사가을,,(주)영화사가을,2021-10-12,개봉영화,장편,한국,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
2364,도시 여자의 맛,이시카와 지로,,,(주)박수엔터테인먼트,2021-07-19,개봉영화,장편,일본,1,"5,000",1,0,0,드라마,청소년관람불가,일반영화
